Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
6838,CA-2015-116260,2015-07-06,7/12/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,Vineland,New Jersey,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,4,0.0,2.8912,2015-07
6839,CA-2017-107517,2017-02-05,2/9/2017,Standard Class,FC-14335,Fred Chung,Corporate,Torrance,California,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,2017-02
6840,CA-2017-107517,2017-02-05,2/9/2017,Standard Class,FC-14335,Fred Chung,Corporate,Torrance,California,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.76,2017-02
6841,CA-2015-166338,2015-12-06,12/7/2015,First Class,MP-18175,Mike Pelletier,Home Office,Troy,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832,3,0.7,-10.3824,2015-12
6842,CA-2016-123946,2016-09-12,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,0.0,1.656,2016-09
6843,CA-2016-123946,2016-09-12,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,2016-09
6844,CA-2016-123946,2016-09-12,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.0,0.679,2016-09
6845,CA-2016-123946,2016-09-12,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,0.0,307.1448,2016-09
6846,CA-2014-147543,2014-07-06,7/12/2014,Standard Class,BC-11125,Becky Castell,Home Office,El Cajon,California,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,2014-07
6847,US-2016-159093,2016-05-09,5/14/2016,Standard Class,RS-19420,Ricardo Sperren,Corporate,Los Angeles,California,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.0,14.418,2016-05
6848,CA-2016-162110,2016-07-18,7/22/2016,Standard Class,NP-18670,Nora Paige,Consumer,Phoenix,Arizona,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995,2016-07
6849,US-2016-163461,2016-06-18,6/21/2016,First Class,BT-11440,Bobby Trafton,Consumer,Frankfort,Illinois,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,0.2,26.9024,2016-06
6850,CA-2014-101462,2014-04-20,4/25/2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,Los Angeles,California,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0.0,27.5632,2014-04
6851,US-2016-100461,2016-01-08,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,Franklin,Wisconsin,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0.0,407.1288,2016-01
6852,US-2016-100461,2016-01-08,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,Franklin,Wisconsin,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0.0,49.8435,2016-01
6853,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4,0.0,17.3712,2017-12
6854,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0.0,148.491,2017-12
6855,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0.0,14.7184,2017-12
6856,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2,0.0,20.6816,2017-12
6857,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0.0,85.9818,2017-12
6858,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0.0,13.5072,2017-04
6859,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0.0,3.4686,2017-04
6860,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.597,2017-04
6861,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0.0,46.7313,2017-04
6862,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8,0.0,11.2896,2017-04
6863,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,2017-04
6864,CA-2017-138618,2017-12-01,12/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,San Antonio,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368,2,0.2,3.6288,2017-12
6865,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2,0.2,4.752,2016-08
6866,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.691,2016-08
6867,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,91.7892,2016-08
6868,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,2016-08
6869,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,0.2,180.441,2016-08
6870,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0.0,6.2208,2016-08
6871,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,Los Angeles,California,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0.0,21.384,2016-08
6872,CA-2016-145009,2016-12-05,12/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,Chicago,Illinois,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3,0.2,3.8844,2016-12
6873,CA-2015-162544,2015-12-16,12/19/2015,First Class,SG-20080,Sandra Glassco,Consumer,Seattle,Washington,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98,1,0.0,2.3406,2015-12
6874,CA-2014-124394,2014-10-17,10/22/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,Beaumont,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248,2014-10
6875,CA-2014-124394,2014-10-17,10/22/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,Beaumont,Texas,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,2014-10
6876,US-2016-121013,2016-09-05,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,Chesapeake,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.7782,2016-09
6877,US-2016-121013,2016-09-05,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,Chesapeake,Virginia,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.0586,2016-09
6878,US-2015-123918,2015-10-15,10/15/2015,Same Day,CG-12520,Claire Gute,Consumer,Dallas,Texas,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,0.6,-95.2476,2015-10
6879,US-2015-123918,2015-10-15,10/15/2015,Same Day,CG-12520,Claire Gute,Consumer,Dallas,Texas,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.344,1,0.2,1.8704,2015-10
6880,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,0.2,125.245,2015-12
6881,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.4,5,0.0,15.552,2015-12
6882,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0.0,401.814,2015-12
6883,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346,2015-12
6884,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0.0,52.532,2015-12
6885,CA-2015-120677,2015-05-31,6/4/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,Minneapolis,Minnesota,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0.0,770.352,2015-05
6886,CA-2017-123036,2017-09-10,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,Springfield,Ohio,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,2017-09
6887,CA-2017-123036,2017-09-10,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,Springfield,Ohio,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,2017-09
6888,CA-2017-120222,2017-04-25,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Los Angeles,California,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,2017-04
6889,CA-2017-120222,2017-04-25,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Los Angeles,California,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.344,3,0.2,27.504,2017-04
6890,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.7904,2017-09
6891,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0.0,24.4608,2017-09
6892,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0.0,34.182,2017-09
6893,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.4416,2017-09
6894,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0.0,6.9088,2017-09
6895,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,119.4742,2017-09
6896,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0.0,9.9992,2017-09
6897,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.9385,2017-09
6898,CA-2017-122028,2017-08-18,8/25/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Lakewood,Ohio,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782,3,0.7,-7.9068,2017-08
6899,US-2015-165512,2015-05-24,5/26/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,Naperville,Illinois,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651,7,0.3,-163.5767,2015-05
6900,US-2015-165512,2015-05-24,5/26/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,Naperville,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,0.8,-13.0152,2015-05
6901,CA-2015-140557,2015-09-07,9/11/2015,Standard Class,TN-21040,Tanja Norvell,Home Office,New York City,New York,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.93,7,0.0,167.979,2015-09
6902,US-2017-135013,2017-07-24,7/24/2017,Same Day,HR-14830,Harold Ryan,Corporate,Huntington Beach,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,0.2,839.986,2017-07
6903,CA-2017-111220,2017-09-02,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,Chicago,Illinois,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6,2017-09
6904,CA-2017-111220,2017-09-02,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,Chicago,Illinois,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,2,0.8,-15.0876,2017-09
6905,CA-2017-111220,2017-09-02,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,Chicago,Illinois,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,5,0.2,-44.235,2017-09
6906,US-2017-149006,2017-12-06,12/8/2017,Second Class,BN-11470,Brad Norvell,Corporate,Brentwood,California,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68,1,0.0,2.8836,2017-12
6907,CA-2017-149468,2017-05-20,5/20/2017,Same Day,AR-10405,Allen Rosenblatt,Corporate,Trenton,Michigan,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,0.0,19.8144,2017-05
6908,CA-2016-140249,2016-09-27,10/3/2016,Standard Class,SW-20455,Shaun Weien,Consumer,Seattle,Washington,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,2016-09
6909,US-2017-135503,2017-12-10,12/15/2017,Standard Class,JE-16165,Justin Ellison,Corporate,North Charleston,South Carolina,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2017-12
6910,CA-2014-126277,2014-09-13,9/18/2014,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Ohio,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,2014-09
6911,US-2017-115301,2017-07-29,8/2/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Seattle,Washington,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0.0,25.5112,2017-07
6912,CA-2017-168942,2017-08-01,8/5/2017,Second Class,EM-13960,Eric Murdock,Consumer,San Francisco,California,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658,2017-08
6913,US-2017-128398,2017-05-02,5/5/2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Los Angeles,California,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0.0,59.0372,2017-05
6914,CA-2015-104115,2015-06-12,6/16/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,West Palm Beach,Florida,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2,0.2,4.1988,2015-06
6915,CA-2014-142510,2014-12-22,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912,2014-12
6916,CA-2014-142510,2014-12-22,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332,2014-12
6917,CA-2014-142510,2014-12-22,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,2014-12
6918,CA-2014-124247,2014-12-16,12/21/2014,Standard Class,SH-20635,Stefanie Holloman,Corporate,Sacramento,California,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,2014-12
6919,CA-2016-105473,2016-04-16,4/18/2016,Second Class,BM-11785,Bryan Mills,Consumer,Seattle,Washington,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0.0,0.864,2016-04
6920,CA-2015-102806,2015-05-21,5/28/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,0.7,-18.0312,2015-05
6921,CA-2017-121706,2017-02-26,3/2/2017,Standard Class,BM-11140,Becky Martin,Consumer,Santa Barbara,California,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0.0,99.9012,2017-02
6922,CA-2017-109211,2017-04-04,4/10/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,New York City,New York,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0.0,8.49,2017-04
6923,CA-2015-134257,2015-03-16,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,Auburn,Alabama,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0.0,240.8595,2015-03
6924,CA-2015-134257,2015-03-16,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,Auburn,Alabama,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0.0,3.3948,2015-03
6925,CA-2015-137925,2015-11-30,12/4/2015,Standard Class,JL-15235,Janet Lee,Consumer,New York City,New York,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0.0,10.8836,2015-11
6926,CA-2015-137925,2015-11-30,12/4/2015,Standard Class,JL-15235,Janet Lee,Consumer,New York City,New York,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588,2015-11
6927,CA-2016-140046,2016-07-28,8/3/2016,Standard Class,KM-16660,Khloe Miller,Consumer,Los Angeles,California,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,0.0,8.694,2016-07
6928,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,0.0,25.2936,2016-06
6929,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0.0,10.3071,2016-06
6930,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,0.2,97.0137,2016-06
6931,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,0.0,9.3906,2016-06
6932,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249,2014-07
6933,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993,2014-07
6934,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,2014-07
6935,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,0.2,4.6782,2014-07
6936,CA-2017-137365,2017-11-30,12/3/2017,Second Class,BP-11095,Bart Pistole,Corporate,El Paso,Texas,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2017-11
6937,CA-2016-129847,2016-09-02,9/4/2016,First Class,TA-21385,Tom Ashbrook,Home Office,Chicago,Illinois,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,2016-09
6938,CA-2014-126963,2014-06-15,6/15/2014,Same Day,PS-18760,Pamela Stobb,Consumer,El Paso,Texas,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2,0.2,11.8768,2014-06
6939,CA-2016-125094,2016-11-05,11/9/2016,Standard Class,NP-18700,Nora Preis,Consumer,Seattle,Washington,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0.0,52.7692,2016-11
6940,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2,0.2,37.1084,2017-06
6941,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,2017-06
6942,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0.0,214.164,2017-06
6943,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,2017-06
6944,CA-2015-139248,2015-07-25,7/30/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,2015-07
6945,CA-2014-148369,2014-09-23,9/27/2014,Standard Class,TH-21115,Thea Hudgings,Corporate,Newark,Delaware,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0.0,5.4488,2014-09
6946,CA-2016-106243,2016-09-30,10/4/2016,Standard Class,GM-14680,Greg Matthias,Consumer,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196,2016-09
6947,CA-2015-126466,2015-11-09,11/13/2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,Roseville,California,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.0,1.1656,2015-11
